Student ID,Course,Grade
4325,Physical Education,B
4326,Math,B
4326,Science,D
4326,History,A
4326,English,C
4326,Physical Education,B
4327,Math,D
4327,Science,A
4327,History,B
4327,English,C
4327,Physical Education,B
4328,Math,B
4328,Science,B
4328,History,F
4328,English,F
4328,Physical Education,A
4329,Math,B
4329,Science,B
4329,History,B
4329,English,F
4329,Physical Education,D
4330,Math,F
4330,Science,A
4330,History,A
4330,English,B
4330,Physical Education,A
4331,Math,D
4331,Science,F
4331,History,D
4331,English,F
4331,Physical Education,A
4332,Math,C
4332,Science,A
4332,History,D
4332,English,B
4332,Physical Education,A
4333,Math,A
4333,Science,B
4333,History,C
4333,English,F
4333,Physical Education,C
4334,Math,A
4334,Science,F
4334,History,F
4334,English,A
4334,Physical Education,D
4335,Math,C
4335,Science,F
4335,History,C
4335,English,D
4335,Physical Education,C
4336,Math,C
4336,Science,F
4336,History,C
4336,English,D
4336,Physical Education,F
4337,Math,C
4337,Science,A
4337,History,F
4337,English,A
4337,Physical Education,C
4338,Math,A
4338,Science,A
4338,History,C
4338,English,F
4338,Physical Education,A
4339,Math,C
4339,Science,F
4339,History,D
4339,English,D
4339,Physical Education,A
4340,Math,D
4340,Science,B
4340,History,B
4340,English,D
4340,Physical Education,C
4341,Math,F
4341,Science,A
4341,History,F
4341,English,D
4341,Physical Education,D
4342,Math,A
4342,Science,F
4342,History,C
4342,English,B
4342,Physical Education,D
4343,Math,A
4343,Science,A
4343,History,A
4343,English,F
4343,Physical Education,A
4344,Math,F
4344,Science,A
4344,History,A
4344,English,F
4344,Physical Education,B
4345,Math,D
4345,Science,A
4345,History,F
4345,English,F
4345,Physical Education,C
4346,Math,A
4346,Science,D
4346,History,F
4346,English,F
4346,Physical Education,F
4347,Math,F
4347,Science,F
4347,History,B
4347,English,A
4347,Physical Education,D
4348,Math,B
4348,Science,D
4348,History,B
4348,English,A
4348,Physical Education,D
4349,Math,B
4349,Science,F
4349,History,A
4349,English,B
4349,Physical Education,D
4350,Math,C
4350,Science,F
4350,History,C
4350,English,C
4350,Physical Education,C
4351,Math,A
4351,Science,F
4351,History,F
4351,English,D
4351,Physical Education,D
4352,Math,C
4352,Science,C
4352,History,C
4352,English,C
4352,Physical Education,A
4353,Math,B
4353,Science,A
4353,History,A
4353,English,B
4353,Physical Education,D
4354,Math,B
4354,Science,D
4354,History,D
4354,English,A
4354,Physical Education,F
4355,Math,F
4355,Science,B
4355,History,F
4355,English,B
4355,Physical Education,F
4356,Math,C
4356,Science,D
4356,History,A
4356,English,C
4356,Physical Education,B
4357,Math,A
4357,Science,F
4357,History,A
4357,English,C
4357,Physical Education,C
4358,Math,C
4358,Science,D
4358,History,C
4358,English,F
4358,Physical Education,D
4359,Math,C
4359,Science,B
4359,History,C
4359,English,F
4359,Physical Education,A
4360,Math,B
4360,Science,D
4360,History,C
4360,English,B
4360,Physical Education,F
4361,Math,B
4361,Science,C
4361,History,B
4361,English,F
4361,Physical Education,A
4362,Math,F
4362,Science,D
4362,History,F
4362,English,F
4362,Physical Education,D
4363,Math,B
4363,Science,A
4363,History,B
4363,English,F
4363,Physical Education,F
4364,Math,F
4364,Science,C
4364,History,F
4364,English,C
4364,Physical Education,C
4365,Math,A
4365,Science,F
4365,History,A
4365,English,A
4365,Physical Education,F
4366,Math,B
4366,Science,A
4366,History,C
4366,English,C
4366,Physical Education,D
4367,Math,A
4367,Science,A
4367,History,C
4367,English,A
4367,Physical Education,F
4368,Math,D
4368,Science,D
4368,History,A
4368,English,A
4368,Physical Education,D
4369,Math,F
4369,Science,F
4369,History,A
4369,English,F
4369,Physical Education,B
4370,Math,D
4370,Science,D
4370,History,F
4370,English,F
4370,Physical Education,F
4371,Math,D
4371,Science,B
4371,History,F
4371,English,B
4371,Physical Education,F
4372,Math,C
4372,Science,F
4372,History,A
4372,English,B
4372,Physical Education,F
4373,Math,F
4373,Science,F
4373,History,F
4373,English,A
4373,Physical Education,D
4374,Math,C
4374,Science,C
4374,History,A
4374,English,D
4374,Physical Education,B
4375,Math,D
4375,Science,C
4375,History,A
4375,English,B
4375,Physical Education,C
4376,Math,B
4376,Science,A
4376,History,A
4376,English,A
4376,Physical Education,C
4377,Math,F
4377,Science,F
4377,History,D
4377,English,B
4377,Physical Education,B
4378,Math,B
4378,Science,B
4378,History,C
4378,English,D
4378,Physical Education,B
4379,Math,F
4379,Science,B
4379,History,B
4379,English,F
4379,Physical Education,B
4380,Math,D
4380,Science,A
4380,History,C
4380,English,C
4380,Physical Education,F
4381,Math,A
4381,Science,D
4381,History,D
4381,English,F
4381,Physical Education,C
4382,Math,B
4382,Science,B
4382,History,F
4382,English,C
4382,Physical Education,A
4383,Math,C
4383,Science,D
4383,History,D
4383,English,D
4383,Physical Education,A
4384,Math,D
4384,Science,B
4384,History,A
4384,English,C
4384,Physical Education,C
4385,Math,D
4385,Science,A
4385,History,D
4385,English,A
4385,Physical Education,C
4386,Math,F
4386,Science,D
4386,History,D
4386,English,D
4386,Physical Education,F
4387,Math,D
4387,Science,A
4387,History,A
4387,English,D
4387,Physical Education,A
4388,Math,F
4388,Science,D
4388,History,B
4388,English,D
4388,Physical Education,B
4389,Math,F
4389,Science,F
4389,History,C
4389,English,F
4389,Physical Education,C
4390,Math,F
4390,Science,F
4390,History,A
4390,English,A
4390,Physical Education,B
4391,Math,F
4391,Science,C
4391,History,C
4391,English,B
4391,Physical Education,D
4392,Math,C
4392,Science,C
4392,History,D
4392,English,A
4392,Physical Education,F
4393,Math,D
4393,Science,C
4393,History,C
4393,English,B
4393,Physical Education,A
4394,Math,D
4394,Science,F
4394,History,A
4394,English,A
4394,Physical Education,C
4395,Math,A
4395,Science,A
4395,History,F
4395,English,B
4395,Physical Education,B
4396,Math,B
4396,Science,C
4396,History,D
4396,English,C
4396,Physical Education,D
4397,Math,B
4397,Science,F
4397,History,B
4397,English,C
4397,Physical Education,B
4398,Math,B
4398,Science,D
4398,History,D
4398,English,B
4398,Physical Education,A
4399,Math,A
4399,Science,F
4399,History,D
4399,English,B
4399,Physical Education,C
4400,Math,F
4400,Science,B
4400,History,C
4400,English,C
4400,Physical Education,A
4401,Math,C
4401,Science,D
4401,History,D
4401,English,F
4401,Physical Education,B
4402,Math,B
4402,Science,B
4402,History,B
4402,English,F
4402,Physical Education,D
4403,Math,C
4403,Science,A
4403,History,A
4403,English,C
4403,Physical Education,B
4404,Math,A
4404,Science,B
4404,History,A
4404,English,C
4404,Physical Education,D
4405,Math,A
4405,Science,A
4405,History,A
4405,English,D
4405,Physical Education,F
4406,Math,B
4406,Science,B
4406,History,C
4406,English,D
4406,Physical Education,F
4407,Math,D
4407,Science,C
4407,History,D
4407,English,A
4407,Physical Education,C
4408,Math,C
4408,Science,D
4408,History,B
4408,English,C
4408,Physical Education,D
4409,Math,A
4409,Science,B
4409,History,F
4409,English,A
4409,Physical Education,D
4410,Math,C
4410,Science,B
4410,History,A
4410,English,B
4410,Physical Education,C
4411,Math,B
4411,Science,B
4411,History,C
4411,English,B
4411,Physical Education,D
4412,Math,C
4412,Science,A
4412,History,B
4412,English,B
4412,Physical Education,F
4413,Math,F
4413,Science,C
4413,History,C
4413,English,B
4413,Physical Education,D
4414,Math,A
4414,Science,C
4414,History,A
4414,English,F
4414,Physical Education,F
4415,Math,F
4415,Science,D
4415,History,F
4415,English,F
4415,Physical Education,D
4416,Math,D
4416,Science,F
4416,History,C
4416,English,A
4416,Physical Education,D
4417,Math,B
4417,Science,F
4417,History,C
4417,English,F
4417,Physical Education,B
4418,Math,C
4418,Science,F
4418,History,F
4418,English,A
4418,Physical Education,A
4419,Math,D
4419,Science,F
4419,History,C
4419,English,B
4419,Physical Education,A
4420,Math,A
4420,Science,D
4420,History,D
4420,English,C
4420,Physical Education,D
4421,Math,D
4421,Science,B
4421,History,F
4421,English,C
4421,Physical Education,C
4422,Math,A
4422,Science,B
4422,History,D
4422,English,D
4422,Physical Education,F
4423,Math,D
4423,Science,C
4423,History,C
4423,English,F
4423,Physical Education,C
4424,Math,F
4424,Science,F
4424,History,A
4424,English,D
4424,Physical Education,F
4425,Math,A
4425,Science,D
4425,History,D
4425,English,D
4425,Physical Education,A
4426,Math,B
4426,Science,D
4426,History,B
4426,English,F
4426,Physical Education,B
4427,Math,C
4427,Science,B
4427,History,F
4427,English,D
4427,Physical Education,D
4428,Math,A
4428,Science,D
4428,History,B
4428,English,B
4428,Physical Education,A
4429,Math,C
4429,Science,D
4429,History,C
4429,English,C
4429,Physical Education,F
4430,Math,F
4430,Science,A
4430,History,C
4430,English,A
4430,Physical Education,D
4431,Math,D
4431,Science,B
4431,History,F
4431,English,F
4431,Physical Education,A
4432,Math,F
4432,Science,F
4432,History,A
4432,English,F
4432,Physical Education,A
4433,Math,A
4433,Science,A
4433,History,F
4433,English,A
4433,Physical Education,A
4434,Math,F
4434,Science,F
4434,History,D
4434,English,B
4434,Physical Education,C
4435,Math,D
4435,Science,D
4435,History,B
4435,English,A
4435,Physical Education,C
4436,Math,A
4436,Science,A
4436,History,D
4436,English,D
4436,Physical Education,A
4437,Math,B
4437,Science,F
4437,History,F
4437,English,A
4437,Physical Education,F
4438,Math,B
4438,Science,D
4438,History,A
4438,English,A
4438,Physical Education,A
4439,Math,F
4439,Science,C
4439,History,A
4439,English,B
4439,Physical Education,F
4440,Math,F
4440,Science,F
4440,History,A
4440,English,D
4440,Physical Education,C
4441,Math,B
4441,Science,C
4441,History,D
4441,English,C
4441,Physical Education,A
4442,Math,D
4442,Science,D
4442,History,F
4442,English,A
4442,Physical Education,C
4443,Math,F
4443,Science,C
4443,History,D
4443,English,A
4443,Physical Education,F
4444,Math,A
4444,Science,F
4444,History,A
4444,English,C
4444,Physical Education,B
4445,Math,C
4445,Science,C
4445,History,B
4445,English,D
4445,Physical Education,C
4446,Math,F
4446,Science,D
4446,History,F
4446,English,D
4446,Physical Education,D
4447,Math,A
4447,Science,A
4447,History,B
4447,English,F
4447,Physical Education,C
4448,Math,A
4448,Science,A
4448,History,B
4448,English,C
4448,Physical Education,D
4449,Math,F
4449,Science,B
4449,History,A
4449,English,C
4449,Physical Education,A
4450,Math,D
4450,Science,C
4450,History,D
4450,English,A
4450,Physical Education,C
4451,Math,C
4451,Science,F
4451,History,C
4451,English,A
4451,Physical Education,C
4452,Math,D
4452,Science,D
4452,History,B
4452,English,B
4452,Physical Education,A
4453,Math,B
4453,Science,A
4453,History,D
4453,English,C
4453,Physical Education,C
4454,Math,D
4454,Science,D
4454,History,D
4454,English,B
4454,Physical Education,F
4455,Math,B
4455,Science,F
4455,History,B
4455,English,B
4455,Physical Education,F
4456,Math,F
4456,Science,A
4456,History,F
4456,English,A
4456,Physical Education,D
4457,Math,C
4457,Science,C
4457,History,D
4457,English,F
4457,Physical Education,F
4458,Math,C
4458,Science,F
4458,History,A
4458,English,B
4458,Physical Education,F
4459,Math,D
4459,Science,C
4459,History,D
4459,English,A
4459,Physical Education,F
4460,Math,A
4460,Science,D
4460,History,C
4460,English,D
4460,Physical Education,A
4461,Math,B
4461,Science,C
4461,History,F
4461,English,D
4461,Physical Education,F
4462,Math,F
4462,Science,A
4462,History,C
4462,English,F
4462,Physical Education,A
4463,Math,F
4463,Science,C
4463,History,C
4463,English,D
4463,Physical Education,B
4464,Math,F
4464,Science,D
4464,History,B
4464,English,C
4464,Physical Education,C
4465,Math,F
4465,Science,B
4465,History,F
4465,English,F
4465,Physical Education,D
4466,Math,A
4466,Science,F
4466,History,B
4466,English,A
4466,Physical Education,C
4467,Math,D
4467,Science,B
4467,History,F
4467,English,B
4467,Physical Education,F
4468,Math,C
4468,Science,C
4468,History,D
4468,English,F
4468,Physical Education,A
4469,Math,C
4469,Science,A
4469,History,F
4469,English,D
4469,Physical Education,B
4470,Math,F
4470,Science,F
4470,History,C
4470,English,D
4470,Physical Education,C
4471,Math,F
4471,Science,D
4471,History,F
4471,English,A
4471,Physical Education,C
4472,Math,A
4472,Science,A
4472,History,F
4472,English,B
4472,Physical Education,A
4473,Math,B
4473,Science,C
4473,History,D
4473,English,C
4473,Physical Education,A
4474,Math,B
4474,Science,F
4474,History,B
4474,English,C
4474,Physical Education,F
4475,Math,F
4475,Science,F
4475,History,A
4475,English,A
4475,Physical Education,C
4476,Math,D
4476,Science,F
4476,History,A
4476,English,D
4476,Physical Education,B
4477,Math,A
4477,Science,D
4477,History,A
4477,English,D
4477,Physical Education,A
4478,Math,F
4478,Science,D
4478,History,C
4478,English,D
4478,Physical Education,F
4479,Math,B
4479,Science,B
4479,History,D
4479,English,D
4479,Physical Education,F
4480,Math,A
4480,Science,A
4480,History,D
4480,English,D
4480,Physical Education,F
4481,Math,B
4481,Science,F
4481,History,C
4481,English,F
4481,Physical Education,D
4482,Math,B
4482,Science,C
4482,History,C
4482,English,F
4482,Physical Education,D
4483,Math,C
4483,Science,B
4483,History,F
4483,English,B
4483,Physical Education,C
4484,Math,B
4484,Science,D
4484,History,F
4484,English,B
4484,Physical Education,B
4485,Math,F
4485,Science,F
4485,History,F
4485,English,F
4485,Physical Education,F
4486,Math,F
4486,Science,D
4486,History,F
4486,English,C
4486,Physical Education,C
4487,Math,D
4487,Science,B
4487,History,A
4487,English,B
4487,Physical Education,C
4488,Math,B
4488,Science,F
4488,History,A
4488,English,F
4488,Physical Education,D
4489,Math,C
4489,Science,C
4489,History,C
4489,English,A
4489,Physical Education,D
4490,Math,B
4490,Science,B
4490,History,F
4490,English,F
4490,Physical Education,F
4491,Math,A
4491,Science,D
4491,History,D
4491,English,A
4491,Physical Education,F
4492,Math,C
4492,Science,D
4492,History,B
4492,English,A
4492,Physical Education,A
4493,Math,D
4493,Science,F
4493,History,F
4493,English,F
4493,Physical Education,D
4494,Math,A
4494,Science,C
4494,History,D
4494,English,A
4494,Physical Education,F
4495,Math,B
4495,Science,A
4495,History,D
4495,English,F
4495,Physical Education,A
4496,Math,C
4496,Science,C
4496,History,B
4496,English,D
4496,Physical Education,D
4497,Math,B
4497,Science,D
4497,History,C
4497,English,A
4497,Physical Education,A
4498,Math,C
4498,Science,C
4498,History,B
4498,English,C
4498,Physical Education,D
4499,Math,D
4499,Science,F
4499,History,A
4499,English,B
4499,Physical Education,A
4500,Math,D
4500,Science,B
4500,History,A
4500,English,C
4500,Physical Education,A
4501,Math,D
4501,Science,F
4501,History,F
4501,English,C
4501,Physical Education,A
4502,Math,F
4502,Science,D
4502,History,B
4502,English,B
4502,Physical Education,A
4503,Math,A
4503,Science,F
4503,History,D
4503,English,F
4503,Physical Education,A
4504,Math,B
4504,Science,F
4504,History,D
4504,English,B
4504,Physical Education,B
4505,Math,D
4505,Science,F
4505,History,F
4505,English,B
4505,Physical Education,A
4506,Math,A
4506,Science,F
4506,History,F
4506,English,D
4506,Physical Education,F
4507,Math,A
4507,Science,F
4507,History,A
4507,English,C
4507,Physical Education,F
4508,Math,B
4508,Science,F
4508,History,C
4508,English,B
4508,Physical Education,A
4509,Math,C
4509,Science,C
4509,History,A
4509,English,C
4509,Physical Education,F
4510,Math,C
4510,Science,F
4510,History,D
4510,English,A
4510,Physical Education,A
4511,Math,A
4511,Science,C
4511,History,F
4511,English,D
4511,Physical Education,C
4512,Math,F
4512,Science,F
4512,History,B
4512,English,A
4512,Physical Education,F
4513,Math,C
4513,Science,D
4513,History,C
4513,English,C
4513,Physical Education,A
4514,Math,F
4514,Science,F
4514,History,A
4514,English,C
4514,Physical Education,D
4515,Math,B
4515,Science,B
4515,History,C
4515,English,B
4515,Physical Education,B
4516,Math,C
4516,Science,A
4516,History,D
4516,English,C
4516,Physical Education,A
4517,Math,F
4517,Science,D
4517,History,F
4517,English,D
4517,Physical Education,B
4518,Math,F
4518,Science,D
4518,History,C
4518,English,B
4518,Physical Education,C
4519,Math,C
4519,Science,A
4519,History,C
4519,English,A
4519,Physical Education,B
4520,Math,D
4520,Science,B
4520,History,A
4520,English,F
4520,Physical Education,D
4521,Math,C
4521,Science,C
4521,History,B
4521,English,D
4521,Physical Education,A
4522,Math,C
4522,Science,B
4522,History,F
4522,English,C
4522,Physical Education,B
4523,Math,B
4523,Science,A
4523,History,D
4523,English,F
4523,Physical Education,F
4524,Math,B
4524,Science,A
4524,History,F
4524,English,F
4524,Physical Education,F
4525,Math,D
4525,Science,B
4525,History,F
4525,English,D
4525,Physical Education,D
4526,Math,C
4526,Science,A
4526,History,C
4526,English,A
